__time,/pnp_solver/targets/header/stamp/nanosec,/pnp_solver/targets/header/stamp/sec,/pnp_solver/targets/targets[0]/corners[0]/x,/pnp_solver/targets/targets[0]/corners[0]/y,/pnp_solver/targets/targets[0]/corners[0]/z,/pnp_solver/targets/targets[0]/corners[1]/x,/pnp_solver/targets/targets[0]/corners[1]/y,/pnp_solver/targets/targets[0]/corners[1]/z,/pnp_solver/targets/targets[0]/corners[2]/x,/pnp_solver/targets/targets[0]/corners[2]/y,/pnp_solver/targets/targets[0]/corners[2]/z,/pnp_solver/targets/targets[0]/corners[3]/x,/pnp_solver/targets/targets[0]/corners[3]/y,/pnp_solver/targets/targets[0]/corners[3]/z,/pnp_solver/targets/targets[0]/distance,/pnp_solver/targets/targets[0]/header/stamp/nanosec,/pnp_solver/targets/targets[0]/header/stamp/sec,/pnp_solver/targets/targets[0]/pitch,/pnp_solver/targets/targets[0]/position/x,/pnp_solver/targets/targets[0]/position/y,/pnp_solver/targets/targets[0]/position/z,/pnp_solver/targets/targets[0]/yaw
1751346425.917716,916948451.000000000,1751346425.000000000,635.009216309,694.122375488,0.000000000,739.092834473,694.167358398,0.000000000,739.169799805,770.420654297,0.000000000,635.016723633,770.351501465,0.000000000,0.253576945,916948451.000000000,1751346425.000000000,-0.101386473,0.252124556,-0.008648493,-0.025665053,-0.034289019
1751346425.927067,926376329.000000000,1751346425.000000000,635.009216309,694.122375488,0.000000000,739.092834473,694.167358398,0.000000000,739.169799805,770.420654297,0.000000000,635.016723633,770.351501465,0.000000000,0.253576945,926376329.000000000,1751346425.000000000,-0.101386473,0.252124556,-0.008648493,-0.025665053,-0.034289019
1751346425.935134,934254930.000000000,1751346425.000000000,635.009216309,694.122375488,0.000000000,739.092834473,694.167358398,0.000000000,739.169799805,770.420654297,0.000000000,635.016723633,770.351501465,0.000000000,0.253576945,934254930.000000000,1751346425.000000000,-0.101410930,0.252123921,-0.008648691,-0.025671223,-0.034289889
1751346425.945884,945100658.000000000,1751346425.000000000,635.009216309,694.122375488,0.000000000,739.092834473,694.167358398,0.000000000,739.169799805,770.420654297,0.000000000,635.016723633,770.351501465,0.000000000,0.253576945,945100658.000000000,1751346425.000000000,-0.101420975,0.252123761,-0.008645841,-0.025673757,-0.034278621
1751346425.965579,964727257.000000000,1751346425.000000000,635.009216309,694.122375488,0.000000000,739.092834473,694.167358398,0.000000000,739.169799805,770.420654297,0.000000000,635.016723633,770.351501465,0.000000000,0.253576945,964727257.000000000,1751346425.000000000,-0.101422768,0.252123715,-0.008645842,-0.025674209,-0.034278627
1751346425.979227,978350570.000000000,1751346425.000000000,635.009216309,694.122375488,0.000000000,739.092834473,694.167358398,0.000000000,739.169799805,770.420654297,0.000000000,635.016723633,770.351501465,0.000000000,0.253576945,978350570.000000000,1751346425.000000000,-0.101426640,0.252123595,-0.008646418,-0.025675186,-0.034280927
1751346425.990915,990069909.000000000,1751346425.000000000,635.009216309,694.122375488,0.000000000,739.092834473,694.167358398,0.000000000,739.169799805,770.420654297,0.000000000,635.016723633,770.351501465,0.000000000,0.253576945,990069909.000000000,1751346425.000000000,-0.101426640,0.252123595,-0.008646418,-0.025675186,-0.034280927
1751346426.007280,6392843.000000000,1751346426.000000000,635.009216309,694.122375488,0.000000000,739.092834473,694.167358398,0.000000000,739.169799805,770.420654297,0.000000000,635.016723633,770.351501465,0.000000000,0.253576945,6392843.000000000,1751346426.000000000,-0.101434419,0.252123398,-0.008646344,-0.025677149,-0.034280661
1751346426.021542,20969204.000000000,1751346426.000000000,635.009216309,694.122375488,0.000000000,739.092834473,694.167358398,0.000000000,739.169799805,770.420654297,0.000000000,635.016723633,770.351501465,0.000000000,0.253576945,20969204.000000000,1751346426.000000000,-0.101439498,0.252123574,-0.008637399,-0.025678430,-0.034245200
1751346426.034722,33923780.000000000,1751346426.000000000,635.009216309,694.122375488,0.000000000,739.092834473,694.167358398,0.000000000,739.169799805,770.420654297,0.000000000,635.016723633,770.351501465,0.000000000,0.253576945,33923780.000000000,1751346426.000000000,-0.101449044,0.252123296,-0.008638361,-0.025680838,-0.034249050
1751346426.048632,47802418.000000000,1751346426.000000000,635.009216309,694.122375488,0.000000000,739.092834473,694.167358398,0.000000000,739.169799805,770.420654297,0.000000000,635.016723633,770.351501465,0.000000000,0.253576945,47802418.000000000,1751346426.000000000,-0.101455124,0.252123232,-0.008635665,-0.025682372,-0.034238378
1751346426.059564,58768856.000000000,1751346426.000000000,635.009216309,694.122375488,0.000000000,739.092834473,694.167358398,0.000000000,739.169799805,770.420654297,0.000000000,635.016723633,770.351501465,0.000000000,0.253576945,58768856.000000000,1751346426.000000000,-0.101446842,0.252123533,-0.008633080,-0.025680282,-0.034228094
1751346426.067230,66336201.000000000,1751346426.000000000,635.009216309,694.122375488,0.000000000,739.092834473,694.167358398,0.000000000,739.169799805,770.420654297,0.000000000,635.016723633,770.351501465,0.000000000,0.253576945,66336201.000000000,1751346426.000000000,-0.101446842,0.252123533,-0.008633080,-0.025680282,-0.034228094
1751346426.081302,80509732.000000000,1751346426.000000000,635.009216309,694.122375488,0.000000000,739.092834473,694.167358398,0.000000000,739.169799805,770.420654297,0.000000000,635.016723633,770.351501465,0.000000000,0.253576945,80509732.000000000,1751346426.000000000,-0.101462986,0.252123208,-0.008630471,-0.025684355,-0.034217805
1751346426.090822,89999468.000000000,1751346426.000000000,635.009216309,694.122375488,0.000000000,739.092834473,694.167358398,0.000000000,739.169799805,770.420654297,0.000000000,635.016723633,770.351501465,0.000000000,0.253576945,89999468.000000000,1751346426.000000000,-0.101482230,0.252122726,-0.008630108,-0.025689210,-0.034216430
