__time,/detected_data/armor[0]/conf_color,/detected_data/armor[0]/conf_number,/detected_data/armor[0]/corners[0]/x,/detected_data/armor[0]/corners[0]/y,/detected_data/armor[0]/corners[0]/z,/detected_data/armor[0]/corners[1]/x,/detected_data/armor[0]/corners[1]/y,/detected_data/armor[0]/corners[1]/z,/detected_data/armor[0]/corners[2]/x,/detected_data/armor[0]/corners[2]/y,/detected_data/armor[0]/corners[2]/z,/detected_data/armor[0]/corners[3]/x,/detected_data/armor[0]/corners[3]/y,/detected_data/armor[0]/corners[3]/z,/detected_data/armor[0]/header/stamp/nanosec,/detected_data/armor[0]/header/stamp/sec,/detected_data/armor[0]/light_corners[0]/x,/detected_data/armor[0]/light_corners[0]/y,/detected_data/armor[0]/light_corners[0]/z,/detected_data/armor[0]/light_corners[1]/x,/detected_data/armor[0]/light_corners[1]/y,/detected_data/armor[0]/light_corners[1]/z,/detected_data/armor[0]/light_corners[2]/x,/detected_data/armor[0]/light_corners[2]/y,/detected_data/armor[0]/light_corners[2]/z,/detected_data/armor[0]/light_corners[3]/x,/detected_data/armor[0]/light_corners[3]/y,/detected_data/armor[0]/light_corners[3]/z,/detected_data/armor[0]/number,/detected_data/armor[0]/thread_id,/detected_data/armor_count,/detected_data/header/stamp/nanosec,/detected_data/header/stamp/sec,/detected_data/target_id
1752906148.486976,0.717634261,2.891698122,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,459417854.000000000,1752906148.000000000,387.319061279,406.962036133,0.000000000,790.987426758,388.520080566,0.000000000,806.296875000,527.458801270,0.000000000,380.314300537,547.474914551,0.000000000,3.000000000,0.000000000,1.000000000,459417854.000000000,1752906148.000000000,3.000000000
1752906148.495841,0.715460479,2.669655323,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,470758102.000000000,1752906148.000000000,387.352325439,406.980468750,0.000000000,791.406433105,388.487304688,0.000000000,805.069763184,526.824340820,0.000000000,380.308990479,547.439941406,0.000000000,3.000000000,0.000000000,1.000000000,470758102.000000000,1752906148.000000000,3.000000000
1752906148.507025,0.717483580,2.815454483,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,481654317.000000000,1752906148.000000000,387.346862793,406.926086426,0.000000000,790.977050781,388.510498047,0.000000000,803.798522949,526.241394043,0.000000000,380.326354980,547.481811523,0.000000000,3.000000000,0.000000000,1.000000000,481654317.000000000,1752906148.000000000,3.000000000
1752906148.521888,0.715177715,2.808474302,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,492896252.000000000,1752906148.000000000,387.329742432,406.942169189,0.000000000,791.422119141,388.514587402,0.000000000,806.289672852,527.443542480,0.000000000,380.334747314,547.420654297,0.000000000,3.000000000,0.000000000,1.000000000,492896252.000000000,1752906148.000000000,3.000000000
1752906148.530443,0.716464460,2.771135092,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,504183692.000000000,1752906148.000000000,387.354644775,406.945190430,0.000000000,792.944030762,387.419250488,0.000000000,805.713684082,527.127624512,0.000000000,380.355194092,547.391906738,0.000000000,3.000000000,0.000000000,1.000000000,504183692.000000000,1752906148.000000000,3.000000000
1752906148.548812,0.714934587,2.747476816,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,515225800.000000000,1752906148.000000000,388.618560791,408.304473877,0.000000000,792.941162109,387.426025391,0.000000000,803.801086426,526.203735352,0.000000000,380.345733643,547.462280273,0.000000000,3.000000000,0.000000000,1.000000000,515225800.000000000,1752906148.000000000,3.000000000
1752906148.557538,0.716074526,2.781115055,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,526128996.000000000,1752906148.000000000,387.344482422,406.936218262,0.000000000,791.947021484,387.582153320,0.000000000,805.717407227,527.136840820,0.000000000,380.571899414,546.456787109,0.000000000,3.000000000,0.000000000,1.000000000,526128996.000000000,1752906148.000000000,3.000000000
1752906148.568695,0.716157377,2.914058924,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,537225881.000000000,1752906148.000000000,387.348449707,406.963317871,0.000000000,790.995666504,388.549499512,0.000000000,805.708923340,527.105773926,0.000000000,380.365905762,547.440002441,0.000000000,3.000000000,0.000000000,1.000000000,537225881.000000000,1752906148.000000000,3.000000000
1752906148.577799,0.716884434,2.862010002,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,548400251.000000000,1752906148.000000000,386.713439941,406.653625488,0.000000000,792.433227539,387.436584473,0.000000000,805.736450195,527.205627441,0.000000000,380.704833984,547.271606445,0.000000000,3.000000000,0.000000000,1.000000000,548400251.000000000,1752906148.000000000,3.000000000
1752906148.593255,0.715717316,2.730021954,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,570617159.000000000,1752906148.000000000,387.376708984,406.919372559,0.000000000,792.918823242,387.378051758,0.000000000,806.337280273,527.519897461,0.000000000,380.728515625,547.270629883,0.000000000,3.000000000,0.000000000,1.000000000,570617159.000000000,1752906148.000000000,3.000000000
1752906148.612374,0.714044809,2.788088083,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,581886443.000000000,1752906148.000000000,387.339080811,406.948730469,0.000000000,791.966552734,387.546142578,0.000000000,805.071166992,526.848205566,0.000000000,380.732971191,547.255310059,0.000000000,3.000000000,0.000000000,1.000000000,581886443.000000000,1752906148.000000000,3.000000000
1752906148.622115,0.716157377,2.730229378,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,592954321.000000000,1752906148.000000000,387.340240479,406.912475586,0.000000000,792.418884277,387.471618652,0.000000000,805.439453125,527.921936035,0.000000000,380.719116211,547.252685547,0.000000000,3.000000000,0.000000000,1.000000000,592954321.000000000,1752906148.000000000,3.000000000
1752906148.635030,0.714254081,2.807143211,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,603937840.000000000,1752906148.000000000,387.335479736,406.924621582,0.000000000,792.933959961,387.418090820,0.000000000,805.062011719,526.842773438,0.000000000,380.582000732,546.401000977,0.000000000,3.000000000,0.000000000,1.000000000,603937840.000000000,1752906148.000000000,3.000000000
1752906148.644769,0.714845419,2.863864422,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,615165052.000000000,1752906148.000000000,386.721343994,406.645965576,0.000000000,790.981079102,388.547393799,0.000000000,805.055419922,526.814270020,0.000000000,380.740631104,547.222412109,0.000000000,3.000000000,0.000000000,1.000000000,615165052.000000000,1752906148.000000000,3.000000000
1752906148.687769,0.716157377,2.900552988,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,659447813.000000000,1752906148.000000000,387.370605469,406.958007813,0.000000000,792.917724609,387.416564941,0.000000000,805.050292969,526.746215820,0.000000000,380.402465820,547.400878906,0.000000000,3.000000000,0.000000000,1.000000000,659447813.000000000,1752906148.000000000,3.000000000
1752906148.712702,0.715503573,2.817861319,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,670743412.000000000,1752906148.000000000,386.744812012,406.682189941,0.000000000,792.957397461,387.402465820,0.000000000,805.041503906,526.824584961,0.000000000,380.741882324,547.201416016,0.000000000,3.000000000,0.000000000,1.000000000,670743412.000000000,1752906148.000000000,3.000000000
1752906148.721767,0.714845419,2.817745447,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,681942933.000000000,1752906148.000000000,387.368499756,406.931274414,0.000000000,792.416870117,387.465362549,0.000000000,805.036987305,526.780395508,0.000000000,380.402679443,547.480712891,0.000000000,3.000000000,0.000000000,1.000000000,681942933.000000000,1752906148.000000000,3.000000000
1752906148.734356,0.716157377,2.804276943,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,692948780.000000000,1752906148.000000000,387.393066406,406.948577881,0.000000000,792.455566406,387.450195313,0.000000000,805.069824219,526.815673828,0.000000000,381.093139648,547.119323730,0.000000000,3.000000000,0.000000000,1.000000000,692948780.000000000,1752906148.000000000,3.000000000
1752906148.744600,0.714845419,2.766359568,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,703971336.000000000,1752906148.000000000,388.666442871,408.372619629,0.000000000,792.905212402,387.437561035,0.000000000,805.403381348,527.844360352,0.000000000,380.754577637,547.214111328,0.000000000,3.000000000,0.000000000,1.000000000,703971336.000000000,1752906148.000000000,3.000000000
1752906148.753327,0.715177715,2.779914856,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,726185545.000000000,1752906148.000000000,387.396362305,407.019195557,0.000000000,791.977294922,387.634826660,0.000000000,805.625488281,527.056640625,0.000000000,380.763427734,547.200622559,0.000000000,3.000000000,0.000000000,1.000000000,726185545.000000000,1752906148.000000000,3.000000000
1752906148.772058,0.713498950,2.911402225,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,748457030.000000000,1752906148.000000000,388.681610107,408.409851074,0.000000000,792.933471680,387.383605957,0.000000000,806.221801758,527.403381348,0.000000000,381.082550049,547.026367188,0.000000000,3.000000000,0.000000000,1.000000000,748457030.000000000,1752906148.000000000,3.000000000
1752906148.783005,0.714845419,2.866192579,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,759551978.000000000,1752906148.000000000,387.405242920,407.018493652,0.000000000,791.856323242,388.427673340,0.000000000,805.044799805,526.785339355,0.000000000,380.629760742,546.386657715,0.000000000,3.000000000,0.000000000,1.000000000,759551978.000000000,1752906148.000000000,3.000000000
1752906148.802518,0.716157377,2.836514950,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,781990535.000000000,1752906148.000000000,387.469787598,407.066101074,0.000000000,791.947631836,387.576843262,0.000000000,805.607299805,527.010864258,0.000000000,380.402160645,547.367675781,0.000000000,3.000000000,0.000000000,1.000000000,781990535.000000000,1752906148.000000000,3.000000000
1752906148.815021,0.714845419,2.820738792,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,792838049.000000000,1752906148.000000000,388.727355957,408.426483154,0.000000000,792.927246094,387.433837891,0.000000000,806.233520508,527.367675781,0.000000000,380.752014160,547.196838379,0.000000000,3.000000000,0.000000000,1.000000000,792838049.000000000,1752906148.000000000,3.000000000
1752906148.827455,0.715525031,2.813964367,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,804021058.000000000,1752906148.000000000,387.452423096,406.988525391,0.000000000,791.977783203,387.553222656,0.000000000,805.013610840,526.812072754,0.000000000,380.411163330,547.417114258,0.000000000,3.000000000,0.000000000,1.000000000,804021058.000000000,1752906148.000000000,3.000000000
1752906148.840111,0.716136754,2.813085794,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,815258196.000000000,1752906148.000000000,388.215209961,408.248413086,0.000000000,792.400390625,387.477325439,0.000000000,805.909240723,526.368469238,0.000000000,380.410766602,547.449768066,0.000000000,3.000000000,0.000000000,1.000000000,815258196.000000000,1752906148.000000000,3.000000000
1752906148.858019,0.715265214,2.777770519,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,826599480.000000000,1752906148.000000000,387.464965820,407.035919189,0.000000000,792.433959961,387.532836914,0.000000000,806.197143555,527.344238281,0.000000000,380.427612305,547.419677734,0.000000000,3.000000000,0.000000000,1.000000000,826599480.000000000,1752906148.000000000,3.000000000
1752906148.866775,0.714845419,2.946707726,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,837569070.000000000,1752906148.000000000,388.713928223,408.423522949,0.000000000,792.919311523,387.443206787,0.000000000,804.976623535,526.654785156,0.000000000,380.411743164,547.373535156,0.000000000,3.000000000,0.000000000,1.000000000,837569070.000000000,1752906148.000000000,3.000000000
1752906148.880172,0.715330541,2.751493692,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,848502949.000000000,1752906148.000000000,388.723693848,408.388916016,0.000000000,791.958740234,387.553405762,0.000000000,805.579711914,527.032958984,0.000000000,380.414001465,547.416137695,0.000000000,3.000000000,0.000000000,1.000000000,848502949.000000000,1752906148.000000000,3.000000000
1752906148.890434,0.715067565,2.857149601,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,859569446.000000000,1752906148.000000000,387.460510254,407.011474609,0.000000000,792.422241211,387.540557861,0.000000000,806.171752930,527.304443359,0.000000000,380.753906250,547.218383789,0.000000000,3.000000000,0.000000000,1.000000000,859569446.000000000,1752906148.000000000,3.000000000
1752906148.905404,0.715243340,2.733470440,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,870671978.000000000,1752906148.000000000,387.460998535,407.025543213,0.000000000,792.947631836,387.369018555,0.000000000,804.964782715,526.737426758,0.000000000,380.760284424,547.283081055,0.000000000,3.000000000,0.000000000,1.000000000,870671978.000000000,1752906148.000000000,3.000000000
1752906148.912724,0.714845419,2.823769331,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,881755621.000000000,1752906148.000000000,388.708557129,408.400787354,0.000000000,792.911254883,387.388366699,0.000000000,803.786987305,526.216369629,0.000000000,380.620330811,546.368041992,0.000000000,3.000000000,0.000000000,1.000000000,881755621.000000000,1752906148.000000000,3.000000000
1752906148.928959,0.714369357,2.838469267,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,903993908.000000000,1752906148.000000000,388.727905273,408.437316895,0.000000000,791.942871094,387.601287842,0.000000000,804.943603516,526.680358887,0.000000000,380.773406982,547.192138672,0.000000000,3.000000000,0.000000000,1.000000000,903993908.000000000,1752906148.000000000,3.000000000
1752906148.946946,0.716301501,2.916483879,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,926188496.000000000,1752906148.000000000,386.868347168,406.800537109,0.000000000,790.967529297,388.524871826,0.000000000,805.583740234,527.023864746,0.000000000,381.109161377,547.062011719,0.000000000,3.000000000,0.000000000,1.000000000,926188496.000000000,1752906148.000000000,3.000000000
1752906148.959971,0.716157377,2.810256481,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,937379810.000000000,1752906148.000000000,387.498962402,407.032470703,0.000000000,791.944458008,387.582000732,0.000000000,805.577636719,526.999145508,0.000000000,380.620758057,546.386596680,0.000000000,3.000000000,0.000000000,1.000000000,937379810.000000000,1752906148.000000000,3.000000000
1752906148.981018,0.717138708,2.850667000,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,959508055.000000000,1752906148.000000000,388.724426270,408.376586914,0.000000000,792.943237305,387.402587891,0.000000000,805.807922363,526.268249512,0.000000000,381.087280273,547.125610352,0.000000000,3.000000000,0.000000000,1.000000000,959508055.000000000,1752906148.000000000,3.000000000
1752906149.048726,0.717138708,2.799621582,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,15135577.000000000,1752906149.000000000,388.739654541,408.418792725,0.000000000,791.423461914,388.494049072,0.000000000,804.958557129,526.692382813,0.000000000,380.399719238,547.424621582,0.000000000,3.000000000,0.000000000,1.000000000,15135577.000000000,1752906149.000000000,3.000000000
1752906149.079968,0.718523502,2.688183784,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,26277101.000000000,1752906149.000000000,387.446929932,407.020416260,0.000000000,792.915588379,387.453704834,0.000000000,805.528320313,527.002807617,0.000000000,380.378753662,547.423461914,0.000000000,3.000000000,0.000000000,1.000000000,26277101.000000000,1752906149.000000000,3.000000000
1752906149.088910,0.717634261,2.622931480,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,48659978.000000000,1752906149.000000000,387.480651855,407.003662109,0.000000000,790.963012695,388.489044189,0.000000000,806.119628906,527.322570801,0.000000000,380.380645752,547.475402832,0.000000000,3.000000000,0.000000000,1.000000000,48659978.000000000,1752906149.000000000,3.000000000
1752906149.103750,0.716157377,2.752424955,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,59874144.000000000,1752906149.000000000,388.692626953,408.457153320,0.000000000,792.900268555,387.467803955,0.000000000,804.935546875,526.639038086,0.000000000,380.741302490,547.204040527,0.000000000,3.000000000,0.000000000,1.000000000,59874144.000000000,1752906149.000000000,3.000000000
1752906149.112678,0.715525031,2.412423849,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,70920687.000000000,1752906149.000000000,387.492431641,407.110717773,0.000000000,791.005371094,388.567993164,0.000000000,804.908691406,526.665832520,0.000000000,380.359130859,547.431518555,0.000000000,3.000000000,0.000000000,1.000000000,70920687.000000000,1752906149.000000000,3.000000000
1752906149.126410,0.717273772,2.539108515,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,92918907.000000000,1752906149.000000000,388.723541260,408.427764893,0.000000000,790.972167969,388.524017334,0.000000000,803.783935547,526.198974609,0.000000000,380.694732666,547.261291504,0.000000000,3.000000000,0.000000000,1.000000000,92918907.000000000,1752906149.000000000,3.000000000
1752906149.138627,0.717273772,2.526417255,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,115292963.000000000,1752906149.000000000,387.494842529,407.062316895,0.000000000,792.937988281,387.401977539,0.000000000,804.895874023,526.656311035,0.000000000,380.696350098,547.276855469,0.000000000,3.000000000,0.000000000,1.000000000,115292963.000000000,1752906149.000000000,3.000000000
1752906149.150780,0.717949390,2.490355730,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,126183171.000000000,1752906149.000000000,388.708679199,408.387573242,0.000000000,790.987548828,388.504272461,0.000000000,804.954833984,526.667968750,0.000000000,380.347930908,547.455993652,0.000000000,3.000000000,0.000000000,1.000000000,126183171.000000000,1752906149.000000000,3.000000000
1752906149.164632,0.717273772,2.237686872,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,137526080.000000000,1752906149.000000000,387.505554199,407.114807129,0.000000000,792.902954102,387.456878662,0.000000000,804.884643555,526.632568359,0.000000000,380.336425781,547.438049316,0.000000000,3.000000000,0.000000000,1.000000000,137526080.000000000,1752906149.000000000,3.000000000
1752906149.174321,0.717838943,2.310161591,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,148429487.000000000,1752906149.000000000,388.220397949,408.301208496,0.000000000,791.866027832,388.495025635,0.000000000,805.729064941,526.191101074,0.000000000,380.715301514,547.265136719,0.000000000,3.000000000,0.000000000,1.000000000,148429487.000000000,1752906149.000000000,3.000000000
1752906149.186488,0.717407644,2.319052935,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,159568233.000000000,1752906149.000000000,388.673797607,408.431457520,0.000000000,791.373901367,388.513336182,0.000000000,804.879760742,526.638183594,0.000000000,380.330474854,547.432006836,0.000000000,3.000000000,0.000000000,1.000000000,159568233.000000000,1752906149.000000000,3.000000000
1752906149.283030,0.717653096,2.367747068,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,237748831.000000000,1752906149.000000000,388.678222656,408.396850586,0.000000000,791.404785156,388.496063232,0.000000000,805.715820313,526.221740723,0.000000000,380.312835693,547.513977051,0.000000000,3.000000000,0.000000000,1.000000000,237748831.000000000,1752906149.000000000,3.000000000
1752906149.299330,0.717273772,2.291096210,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,249007580.000000000,1752906149.000000000,387.494018555,407.113403320,0.000000000,791.420654297,388.508209229,0.000000000,805.707641602,526.186706543,0.000000000,380.307891846,547.465698242,0.000000000,3.000000000,0.000000000,1.000000000,249007580.000000000,1752906149.000000000,3.000000000
1752906149.317775,0.717273772,2.090647697,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,271819772.000000000,1752906149.000000000,388.666992188,408.426452637,0.000000000,790.998474121,388.521881104,0.000000000,805.757202148,526.241333008,0.000000000,380.666870117,547.319702148,0.000000000,3.000000000,0.000000000,1.000000000,271819772.000000000,1752906149.000000000,3.000000000
1752906149.327511,0.718400002,2.075639725,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,282255511.000000000,1752906149.000000000,386.871185303,406.876342773,0.000000000,791.416381836,388.474945068,0.000000000,805.748413086,526.234802246,0.000000000,380.319366455,547.496276855,0.000000000,3.000000000,0.000000000,1.000000000,282255511.000000000,1752906149.000000000,3.000000000
1752906149.335600,0.718311012,2.240963459,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,293304847.000000000,1752906149.000000000,387.472137451,407.098571777,0.000000000,791.403320313,388.525756836,0.000000000,805.722106934,526.203247070,0.000000000,380.338439941,547.481689453,0.000000000,3.000000000,0.000000000,1.000000000,293304847.000000000,1752906149.000000000,3.000000000
1752906149.344815,0.719307244,2.063143253,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,304158111.000000000,1752906149.000000000,387.478668213,407.105804443,0.000000000,791.856201172,388.454956055,0.000000000,805.718994141,526.196166992,0.000000000,380.298767090,547.475036621,0.000000000,3.000000000,0.000000000,1.000000000,304158111.000000000,1752906149.000000000,3.000000000
1752906149.351025,0.717949390,2.102824688,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,315238809.000000000,1752906149.000000000,387.455902100,407.150482178,0.000000000,791.397827148,388.534362793,0.000000000,805.682617188,526.160339355,0.000000000,380.318756104,547.481628418,0.000000000,3.000000000,0.000000000,1.000000000,315238809.000000000,1752906149.000000000,3.000000000
1752906149.369096,0.717273772,2.100482225,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,337492236.000000000,1752906149.000000000,387.481689453,407.195373535,0.000000000,791.401977539,388.538665771,0.000000000,805.113769531,525.875610352,0.000000000,380.649719238,547.258239746,0.000000000,3.000000000,0.000000000,1.000000000,337492236.000000000,1752906149.000000000,3.000000000
1752906149.374986,0.716805339,2.053036451,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,348674957.000000000,1752906149.000000000,388.177459717,408.247894287,0.000000000,791.420898438,388.464294434,0.000000000,805.714416504,526.213928223,0.000000000,380.307617188,547.486694336,0.000000000,3.000000000,0.000000000,1.000000000,348674957.000000000,1752906149.000000000,3.000000000
1752906149.396293,0.718311012,2.077136278,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,370896260.000000000,1752906149.000000000,387.488922119,407.114318848,0.000000000,791.412292480,388.492309570,0.000000000,804.888000488,526.649230957,0.000000000,380.321807861,547.468994141,0.000000000,3.000000000,0.000000000,1.000000000,370896260.000000000,1752906149.000000000,3.000000000
1752906149.410496,0.717273772,2.133543253,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,382096037.000000000,1752906149.000000000,388.674774170,408.444244385,0.000000000,791.864929199,388.465728760,0.000000000,804.877380371,526.624572754,0.000000000,380.295013428,547.490356445,0.000000000,3.000000000,0.000000000,1.000000000,382096037.000000000,1752906149.000000000,3.000000000
1752906149.420017,0.717350423,2.240556955,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,392962493.000000000,1752906149.000000000,387.478454590,407.104095459,0.000000000,791.883666992,388.454010010,0.000000000,805.175903320,525.982177734,0.000000000,380.305511475,547.494873047,0.000000000,3.000000000,0.000000000,1.000000000,392962493.000000000,1752906149.000000000,3.000000000
1752906149.435392,0.717634261,2.056348085,372.000000000,283.000000000,0.000000000,822.000000000,283.000000000,0.000000000,822.000000000,641.000000000,0.000000000,372.000000000,641.000000000,0.000000000,404270403.000000000,1752906149.000000000,386.901123047,406.892761230,0.000000000,791.414062500,388.488250732,0.000000000,804.887390137,526.679443359,0.000000000,380.295440674,547.477233887,0.000000000,3.000000000,0.000000000,1.000000000,404270403.000000000,1752906149.000000000,3.000000000
